106,"tf.Tensor(1.6474192, shape=(), dtype=float32)","tf.Tensor(1.056308, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
107,"tf.Tensor(1.776777, shape=(), dtype=float32)","tf.Tensor(0.9250721, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
107,"tf.Tensor(1.6501613, shape=(), dtype=float32)","tf.Tensor(0.65467304, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
107,"tf.Tensor(1.8207932, shape=(), dtype=float32)","tf.Tensor(1.0259756, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
108,"tf.Tensor(1.9426079, shape=(), dtype=float32)","tf.Tensor(0.85591835, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
108,"tf.Tensor(1.6575811, shape=(), dtype=float32)","tf.Tensor(1.1803541, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
108,"tf.Tensor(1.7756792, shape=(), dtype=float32)","tf.Tensor(0.8119057, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
109,"tf.Tensor(1.9036064, shape=(), dtype=float32)","tf.Tensor(1.0399772, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
109,"tf.Tensor(1.8122977, shape=(), dtype=float32)","tf.Tensor(0.6564542, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
109,"tf.Tensor(1.838654, shape=(), dtype=float32)","tf.Tensor(1.0975528, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
110,"tf.Tensor(1.4548185, shape=(), dtype=float32)","tf.Tensor(1.0325855, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
110,"tf.Tensor(1.8758221, shape=(), dtype=float32)","tf.Tensor(0.8560698, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
110,"tf.Tensor(1.5740435, shape=(), dtype=float32)","tf.Tensor(1.0272564, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
111,"tf.Tensor(1.749389, shape=(), dtype=float32)","tf.Tensor(0.84316635, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
111,"tf.Tensor(1.9226856, shape=(), dtype=float32)","tf.Tensor(1.1319335, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
111,"tf.Tensor(1.696554, shape=(), dtype=float32)","tf.Tensor(0.66630083, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
112,"tf.Tensor(1.7180064, shape=(), dtype=float32)","tf.Tensor(1.0210906, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
112,"tf.Tensor(1.7062929, shape=(), dtype=float32)","tf.Tensor(1.0954895, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
112,"tf.Tensor(1.8497403, shape=(), dtype=float32)","tf.Tensor(0.6477151, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
113,"tf.Tensor(1.6979051, shape=(), dtype=float32)","tf.Tensor(1.3383415, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
113,"tf.Tensor(2.3358252, shape=(), dtype=float32)","tf.Tensor(0.74263316, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
113,"tf.Tensor(1.74504, shape=(), dtype=float32)","tf.Tensor(0.91526484, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
114,"tf.Tensor(1.8968747, shape=(), dtype=float32)","tf.Tensor(0.6838132, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
114,"tf.Tensor(1.9535507, shape=(), dtype=float32)","tf.Tensor(1.1833667, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
114,"tf.Tensor(1.7773631, shape=(), dtype=float32)","tf.Tensor(0.6813927, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
115,"tf.Tensor(1.7468507, shape=(), dtype=float32)","tf.Tensor(0.7715273, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
115,"tf.Tensor(1.7411556, shape=(), dtype=float32)","tf.Tensor(0.93045473, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
115,"tf.Tensor(1.851088, shape=(), dtype=float32)","tf.Tensor(1.1735754, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
116,"tf.Tensor(1.845998, shape=(), dtype=float32)","tf.Tensor(0.52347845, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
116,"tf.Tensor(1.9171116, shape=(), dtype=float32)","tf.Tensor(1.042589, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
116,"tf.Tensor(1.8569573, shape=(), dtype=float32)","tf.Tensor(0.6835975, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
